,Date,Reported_New_Cases,Hospitalizations,ICU,Deaths,Scenario,Active_Cases
0,2021-04-12,89.46785046132732,46.01558857987937,10.997592503159273,471.86123187650463,Pessimistic,1364.0
1,2021-04-13,89.9369121853274,46.734121559334845,11.193316700549165,472.96966242872793,Pessimistic,1354.0
2,2021-04-14,90.35642191326929,47.393824182207226,11.388847276458137,474.0976497766603,Pessimistic,1330.0
3,2021-04-15,90.74454398876674,47.99955089826341,11.582692548790245,475.24509768771406,Pessimistic,1285.0
4,2021-04-16,91.11222626858216,48.556280706129506,11.773635161544757,476.4117748126489,Pessimistic,1264.0
5,2021-04-17,91.4660574343809,49.06887797069903,11.960705800795633,477.5973408118016,Pessimistic,1259.0
6,2021-04-18,91.80999291633702,49.54194926022611,12.143154396830438,478.8013697054555,Pessimistic,1256.0
7,2021-04-19,92.14639747118213,49.97976480623728,12.320421170316285,480.0233703242904,Pessimistic,1287.0
8,2021-04-20,92.47667500699504,50.38622281251604,12.492108953785182,481.262803922103,Pessimistic,1303.0
9,2021-04-21,92.80164908517781,50.76484157243157,12.657957597406666,482.5190991227963,Pessimistic,1274.0
10,2021-04-22,93.12179281208137,51.11876906375642,12.817820856088893,483.79166443243554,Pessimistic,1280.0
11,2021-04-23,93.43736774577019,51.45080298137204,12.971645887928428,485.07989857250084,Pessimistic,1259.0
12,2021-04-24,93.74850783544434,51.76341646368042,13.119455326222337,486.3831988944006,Pessimistic,1261.0
13,2021-04-25,94.05527015134294,52.058786364544154,13.26133178682164,487.7009681260605,Pessimistic,1285.0
14,2021-04-26,94.35766554954489,52.338822027399225,13.397404617397816,489.03261968453154,Pessimistic,1290.0
0,2021-04-12,88.83912821890908,45.77597359274704,10.985798426035911,471.8593177891277,Expected,1364.0
1,2021-04-13,88.46647345950214,46.404474474793,11.175034943839483,472.966261751856,Expected,1352.0
2,2021-04-14,88.22077493356619,46.9597869957101,11.362086780918307,474.0920166443365,Expected,1326.0
3,2021-04-15,88.05048156383191,47.447660162972824,11.54527898383077,475.23627781019957,Expected,1278.0
4,2021-04-16,87.92431784200994,47.874098748573296,11.723254307869448,476.3985893400911,Expected,1254.0
5,2021-04-17,87.82331068621238,48.24504808290852,11.894945228066721,477.5783744630248,Expected,1246.0
6,2021-04-18,87.73595211538122,48.56619738305397,12.059541880166393,478.77496290724827,Expected,1239.0
7,2021-04-19,87.6552642955794,48.84286536545672,12.216458973763764,479.9876149869905,Expected,1266.0
8,2021-04-20,87.57701872909524,49.079942035569005,12.36530360434914,481.2155424163583,Expected,1278.0
9,2021-04-21,87.49865567829738,49.28186802309626,12.505845115376113,482.4579260029914,Expected,1243.0
10,2021-04-22,87.41862845172,49.452638294303824,12.637987631194667,483.7139304608807,Expected,1243.0
11,2021-04-23,87.3360054842833,49.59582103328516,12.761745526722143,484.98271662482006,Expected,1216.0
12,2021-04-24,87.25022884697,49.71458533429223,12.877221868730944,486.26345136313074,Expected,1211.0
13,2021-04-25,87.16096768241141,49.81173338345488,12.984589719301699,487.5553154809721,Expected,1228.0
14,2021-04-26,87.0680292469342,49.88973425182042,13.08407610743715,488.8575098909909,Expected,1226.0
0,2021-03-08,51.57142857142857,24.0,5.0,445.0,Historical,730.0
1,2021-03-09,55.57142857142857,23.0,5.0,448.0,Historical,728.0
2,2021-03-10,55.57142857142857,27.0,5.0,448.0,Historical,743.0
3,2021-03-11,57.285714285714285,27.0,4.0,449.0,Historical,765.0
4,2021-03-12,54.0,31.0,5.0,450.0,Historical,723.0
5,2021-03-13,53.714285714285715,29.0,5.0,451.0,Historical,714.0
6,2021-03-14,53.857142857142854,27.0,5.0,451.0,Historical,731.0
7,2021-03-15,54.714285714285715,25.0,5.0,451.0,Historical,744.0
8,2021-03-16,57.714285714285715,22.0,4.0,451.0,Historical,793.0
9,2021-03-17,61.714285714285715,21.0,6.0,451.0,Historical,821.0
10,2021-03-18,66.42857142857143,25.0,8.0,452.0,Historical,866.0
11,2021-03-19,69.71428571428571,21.0,8.0,453.0,Historical,866.0
12,2021-03-20,74.0,24.0,7.0,454.0,Historical,894.0
13,2021-03-21,78.71428571428571,27.0,7.0,454.0,Historical,928.0
14,2021-03-22,77.71428571428571,30.0,7.0,454.0,Historical,927.0
15,2021-03-23,76.14285714285714,33.0,7.0,457.0,Historical,937.0
16,2021-03-24,81.0,41.0,7.0,458.0,Historical,999.0
17,2021-03-25,84.42857142857143,39.0,7.0,459.0,Historical,1056.0
18,2021-03-26,88.14285714285714,40.0,7.0,462.0,Historical,1105.0
19,2021-03-27,91.14285714285714,41.0,8.0,462.0,Historical,1156.0
20,2021-03-28,94.57142857142857,42.0,8.0,462.0,Historical,1213.0
21,2021-03-29,98.85714285714286,43.0,9.0,462.0,Historical,1236.0
22,2021-03-30,104.85714285714286,42.0,7.0,463.0,Historical,1267.0
23,2021-03-31,103.71428571428571,39.0,7.0,463.0,Historical,1293.0
24,2021-04-01,105.57142857142857,42.0,9.0,463.0,Historical,1330.0
25,2021-04-02,105.42857142857143,42.0,8.0,467.0,Historical,1355.0
26,2021-04-03,104.57142857142857,42.0,7.0,467.0,Historical,1370.0
27,2021-04-04,103.42857142857143,42.0,6.0,467.0,Historical,1386.0
28,2021-04-05,102.0,43.0,5.0,467.0,Historical,1406.0
29,2021-04-06,98.57142857142857,46.0,6.0,467.0,Historical,1424.0
30,2021-04-07,99.71428571428571,50.0,7.0,470.0,Historical,1424.0
31,2021-04-08,92.71428571428571,47.0,8.0,470.0,Historical,1388.0
32,2021-04-09,93.0,51.0,9.0,471.0,Historical,1389.0
33,2021-04-10,92.42857142857143,49.0,9.0,471.0,Historical,1379.0
34,2021-04-11,88.85714285714286,47.0,10.0,471.0,Historical,1346.0
35,2021-04-12,89.28571428571429,46.0,11.0,471.0,Historical,1364.0
